CurrentPlayerPrestige;CurrentPlayerDeck_PrestigeStrength;CurrentPlayerDeck_PowerStrength;CurrentPlayerDeck_GoldStrength;CurrentPlayerDeck_MiscStrength;CurrentPlayerDeckComboProportion;CurrentPlayerAgent_PowerStrength;CurrentPlayerAgent_GoldStrength;CurrentPlayerAgent_MiscStrength;CurrentPlayerPatronFavour_0;CurrentPlayerPatronFavour_1;CurrentPlayerPatronFavour_2;CurrentPlayerPatronFavour_3;OpponentPrestige;OpponentDeck_PrestigeStrength;OpponentDeck_PowerStrength;OpponentDeck_GoldStrength;OpponentDeck_MiscStrength;OpponentAgent_PowerStrength;OpponentAgent_GoldStrength;OpponentAgent_MiscStrength;OpponentPatronFavour_0;OpponentPatronFavour_1;OpponentPatronFavour_2;OpponentPatronFavour_3WinProbability
33;0;0.33936149691358025;1.524537037037037;0.16927083333333334;0.5833333333333334;0;0;0;0;0;1;022;2.25;1.671923828125;1.075;0.341796875;8.4;0;4.375;0;1;0;01
34;0.1412037037037037;0.3815586419753086;1.4060956790123458;0.16927083333333334;0.6666666666666666;0;3.38;2.640625;0;1;0;032;1.25;1.577392578125;1;0.08544921875;0;0;0;0;1;0;01
32;0.7692307692307693;1.356333811841322;1.1538461538461537;0.0199135184342285;0.46153846153846156;8.4;0;0.4142011834319527;0;1;0;033;0;0.33777592669720946;1.2285714285714284;0.37900874635568504;0;0;0;0;1;0;00
34;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;2.275;0;0;0;1;0;07;0;7.075;5.835;2.34;0;0;0;0;1;0;01
25;0;1.5671669542452542;2.1746281311358358;0.7435443565181172;0.6428571428571429;0;3.38;4.927113702623905;0;0;0;134;0;0.125;1.4583333333333333;0;0;0;0;0;1;0;00
31;0;0.6652778264066384;1.2229176149294492;0.10320892125625852;0.46153846153846156;0;0;0;0;0;1;018;0;0.452932098765432;1.5231481481481481;0;0;0;0;1;0;0;01
28;0;0.7003107711221911;1.4911720510894064;0.018782870022539446;0.45454545454545453;0;0;0;0;1;0;031;0;0.749267578125;1.142578125;0;0;0;0;0;0;1;00
30;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;0;0;1;038;0;0.827932098765432;1.1666666666666667;0;0;0;0;1;0;0;01
38;0;1.146028276757052;1.2411720510894064;0.018782870022539446;0.5454545454545454;0;0;0;1;0;0;023;0;1.8683881715951685;11.77693818052002;1.3119533527696792;0;0;0;0;1;0;00
26;0.2398572501878287;2.2276095770904862;3.13492282724106;0.827184789290349;0.6818181818181818;0;0;0;0;0;1;035;0.543724279835391;0.9614911979881116;2.618008560686887;0.6190843621399177;11.26596793552812;13.368467935528118;0;0;1;0;01
38;0.2570888468809074;1.8879051349500797;2.846691141227247;0.720648511118814;0.6956521739130435;1.69;3.38;0.07986767485822306;0;0;0;137;0.14540466392318244;0.5983129477213839;2.5965750901793423;0.8858119951226946;0;0;0;0;1;0;01
35;0.3280184104545081;0.568808716378229;2.0758549458908577;0.5758055467211738;0.782608695652174;9.331388181145721;11.433888181145722;0;0;0;1;024;0.4134521484375;0.33251953125;2.625146484375;0.653076171875;0;0;0;0;0;1;00
39;0.3280184104545081;0.568808716378229;2.0758549458908577;0.5758055467211738;0.782608695652174;9.331388181145721;11.433888181145722;2.1025;0;1;0;026;0.2460818237329534;1.1974832676811822;3.1448093716479906;0.5444738449012824;0;0;0;0;0;1;00
30;0.173828125;0.84765625;1.329345703125;0;0.375;0;0;0;0;0;1;015;0;0;1.75;0;0;0;2.1025;1;0;0;01
33;0.173828125;0.84765625;1.329345703125;0;0.375;0;0;0;0;0;1;017;0.2;25.6;1.2;0;0;0;0;1;0;0;01
17;0.1;2;1.5;0;0.4;0;0;2.1025;0;1;0;030;0;1;2.259259259259259;0;0;0;0;0;0;1;00
18;0.1;2;1.5;0;0.4;0;0;0;0;1;0;033;1.259259259259259;0;2.8765432098765427;0;0;0;0;0;0;1;00
