CurrentPlayerPrestige;CurrentPlayerDeck_PrestigeStrength;CurrentPlayerDeck_PowerStrength;CurrentPlayerDeck_GoldStrength;CurrentPlayerDeck_MiscStrength;CurrentPlayerDeckComboProportion;CurrentPlayerAgent_PowerStrength;CurrentPlayerAgent_GoldStrength;CurrentPlayerAgent_MiscStrength;CurrentPlayerPatronFavour_0;CurrentPlayerPatronFavour_1;CurrentPlayerPatronFavour_2;CurrentPlayerPatronFavour_3;OpponentPrestige;OpponentDeck_PrestigeStrength;OpponentDeck_PowerStrength;OpponentDeck_GoldStrength;OpponentDeck_MiscStrength;OpponentAgent_PowerStrength;OpponentAgent_GoldStrength;OpponentAgent_MiscStrength;OpponentPatronFavour_0;OpponentPatronFavour_1;OpponentPatronFavour_2;OpponentPatronFavour_3WinProbability
22;0;0.15822275130422606;1.4;0.5502958579881656;0.5384615384615384;0;6.76;8;0;0;1;09;1.1428571428571428;0.3451895043731778;1.8;0;0;0;0;1;0;0;01
25;0;0.15822275130422606;1.4;0.5502958579881656;0.5384615384615384;0;0;0;0;0;1;018;0;0.09645061728395059;1.6666666666666667;0;0;0;0;1;0;0;01
28;0;0.17269483024691357;1.5166666666666666;0.3385416666666667;0.5;0;0;0;0;0;1;021;1.3333333333333333;0.5483024691358024;1.7666666666666666;0;3.931111111111111;2.3200000000000003;0;1;0;0;01
28;0;0.19035585001024521;1.5636363636363635;0.43951915852742296;0.5454545454545454;0;0;0;0;0;1;021;1.1428571428571428;0.5401082882132444;1.3714285714285714;0;0;0;0;1;0;0;01
18;0.7272727272727273;0.27495389659176284;1.5090909090909093;0;0.36363636363636365;0;0;0;1;0;0;022;0;0;1.775;1.267578125;0;0;0;0;1;0;00
21;0.7272727272727273;0.27495389659176284;1.5090909090909093;0;0.36363636363636365;3.088925619834711;2.56;0;1;0;0;025;0;0.125;1.65;1.142578125;0;0;0;0;1;0;00
21;1.5;0.7527874228395062;1.3833333333333335;0.10127314814814814;0.4166666666666667;3.931111111111111;2.3200000000000003;0;1;0;0;028;0;0.1949187838400666;1.5999999999999999;1.7055393586005831;0;0;0;0;1;0;00
22;1.3846153846153846;1.0028517909036798;1.276923076923077;0.079654073736914;0.46153846153846156;9.1875;0;1.812130177514793;0;1;0;028;0;0.16666666666666666;1.5;0;0;0;0;0;0;1;00
20;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;2.8;0;0;0;0;1;03;0;0.32510288065843623;2.130274856475131;1.1591220850480108;0;0;0;0;0;1;01
25;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;2.8;0;0;0;0;1;03;0;2.4;2.69375;1.0375;0;0;0;0;0;1;01
3;0;0.6055555555555555;1.5566666666666669;0.5496296296296297;0.6666666666666666;0;0;0;0;0;0;120;0;0.8333333333333334;1.6157407407407407;0;2.8;0;0;0;1;0;00
7;0;1.1816872427983538;2.162098765432099;0.7686419753086419;0.6666666666666666;0;0;0;0;0;1;025;0;0.2916666666666667;1.125;0;2.275;0;0;0;1;0;00
23;0;0.6652778264066384;1.2229176149294492;0.10320892125625852;0.46153846153846156;0;0;0;0;0;1;08;0;1.1705246913580247;1.2916666666666667;0.11574074074074071;0;0;0;1;0;0;01
18;0;0.7003107711221911;1.4911720510894064;0.018782870022539446;0.45454545454545453;0;0;0;1;0;0;023;0;0.600830078125;1.21875;0.09375;0;0;0;0;1;0;00
11;0;2.5416296701045016;5.7279805775810155;0.6010518407212623;0.5454545454545454;0;0;0;0;1;0;017;0;0.2;1.2;0;3.0625;0;0;1;0;0;01
11;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;0;0;1;018;0;1.2770061728395061;1.3981481481481481;0.11574074074074071;2.5375;0;0;1;0;0;01
23;0.1412037037037037;1.95582561728395;4.319830246913579;0.46296296296296285;0.5833333333333334;0;0;0;0;0;1;027;0;1.5925925925925923;1;0;0;0;0;1;0;0;01
17;0;0.8125;1.4;0;0.5;5.8625;0;0;1;0;0;011;0;5;3;0;0;0;0;1;0;0;00
18;0;1.146028276757052;1.2411720510894064;0.018782870022539446;0.5454545454545454;3.0625;0;0;1;0;0;011;0;0.777006172839506;5.358024691358023;0.9259259259259257;0;0;0;1;0;0;00
27;0;1.146028276757052;1.2411720510894064;0.018782870022539446;0.5454545454545454;2.5375;0;0;1;0;0;011;0.21574344023323613;0.2498958767180341;1.7692628071636816;0;0;0;0;0;1;0;00
20;0.4831104252400549;0.39425731172416134;1.7762078951379363;0.899081694863588;0.6666666666666666;0;0;0;0;0;1;015;0;1.0950617283950614;4.532469135802469;1.1160493827160491;0;0;0;0;0;1;01
22;0.4831104252400549;0.39425731172416134;1.7762078951379363;0.899081694863588;0.6666666666666666;0;0;0;0;0;1;020;0.0869140625;0.8941726684570312;3.028303337097168;0.6103515625;0;0;0;0;1;0;01
23;0.3521875;1.8;2.34875;0.903125;0.65;0;3.38;0;0;0;1;022;0.16344392428251578;0.19082625926413718;1.7700099376204788;0.9665353623639561;0;0;0;0;0;1;01
24;0.271137026239067;2.540378408859134;3.5470899470899466;0.9564481877407045;0.6666666666666666;0;0;0;0;0;1;029;0.3393038876450234;0.4350881814154524;1.7738807499628484;0.5534655954789814;0;0;0;0;0;1;01
21;0.05841701760069107;0.5506090569258693;2.5122080599867624;0.8783480134306177;0.7619047619047619;0;0;0;0;0;1;020;0;0.07692307692307693;1.7335527467525647;0.5689576695493856;0;0;0;0;0;1;00
