Patron_1;Patron_2;Patron_3;Patron_4;CurrentPlayerPrestige;CurrentPlayerDeck_PrestigeStrength;CurrentPlayerDeck_PowerStrength;CurrentPlayerDeck_GoldStrength;CurrentPlayerDeck_MiscStrength;CurrentPlayerDeckComboProportion;CurrentPlayerAgent_PowerStrength;CurrentPlayerAgent_GoldStrength;CurrentPlayerAgent_MiscStrength;CurrentPlayerPatronFavour;OpponentPrestige;OpponentDeck_PrestigeStrength;OpponentDeck_PowerStrength;OpponentDeck_GoldStrength;OpponentDeck_MiscStrength;OpponentAgent_PowerStrength;OpponentAgent_GoldStrength;OpponentAgent_MiscStrength;OpponentPatronFavour;WinProbability
4;5;6;7;4;0;0.2125;1;0;0.4;0;0;0;0;2;0;0.4;1;0;0;0;0;0;0
4;5;6;7;6;0;0.2125;1.1;0;0.4;0;0;0;0;2;0;0.09645061728395059;1.4333333333333333;0.6018518518518517;0;0;0;0;0
4;5;6;7;6;0;0.2125;1.2;0;0.4;0;0;0;0;4;0;0;1.5999999999999999;0.6018518518518517;0;0;0;0;0
4;5;6;7;7;0;0.2125;1.3;0;0.4;0;0;0;0;6;0;0.3333333333333333;1.1666666666666667;0;0;0;0;0;0
4;5;6;7;7;0;0.2125;1.3;0;0.4;0;0;0;1;8;0.125;0.759765625;1.575;0.0634765625;0;0;0;1;0
4;5;6;7;7;0;0.1125;1.5;0;0.3;0;0;0;1;9;0;0.155517578125;1.65;1.142578125;0;0;0;1;0
4;5;6;7;7;0;0.5727750836691482;1.3636363636363635;0.018782870022539446;0.36363636363636365;0;0;0;1;12;0;0.05206164098292376;1.657142857142857;0.37900874635568504;0;0;0;2;0
4;5;6;7;9;0.6666666666666666;0.7898244598765433;1.3833333333333335;0.05787037037037036;0.4166666666666667;0;0;0;1;15;0;0.1949187838400666;1.3714285714285714;0.37900874635568504;0;0;0;2;0
4;5;6;7;18;0.7272727272727273;0.27495389659176284;1.5090909090909093;0;0.36363636363636365;0;0;0;0;22;0;0;1.775;1.267578125;0;0;0;1;0
4;5;6;7;21;0.7272727272727273;0.27495389659176284;1.5090909090909093;0;0.36363636363636365;3.088925619834711;2.56;0;0;25;0;0.125;1.65;1.142578125;0;0;0;1;0
4;5;6;7;21;1.5;0.7527874228395062;1.3833333333333335;0.10127314814814814;0.4166666666666667;3.931111111111111;2.3200000000000003;0;0;28;0;0.1949187838400666;1.5999999999999999;1.7055393586005831;0;0;0;1;0
4;5;6;7;22;1.3846153846153846;1.0028517909036798;1.276923076923077;0.079654073736914;0.46153846153846156;9.1875;0;1.812130177514793;1;28;0;0.16666666666666666;1.5;0;0;0;0;2;0
4;5;6;7;32;0.7692307692307693;1.356333811841322;1.1538461538461537;0.0199135184342285;0.46153846153846156;8.4;0;0.4142011834319527;1;33;0;0.33777592669720946;1.2285714285714284;0.37900874635568504;0;0;0;1;0
4;5;6;7;41;0.8333333333333334;0.8926022376543209;1.25;0.025318287037037035;0.4166666666666667;0;0;0;2;34;0.434402332361516;0.7022074135776758;1.6450645564348185;0.37900874635568504;0;3.38;3.448979591836734;1;0
4;5;6;7;44;1;0.6375;1.3;0.04375;0.4;0;0;2.628125;2;42;0.4965706447187929;0.1111111111111111;2.1492760249961895;0.8209876543209875;0;3.38;4.694444444444443;1;0
4;5;6;7;46;1.1111111111111112;0.7134964182289285;1.2222222222222223;0.06001371742112484;0.4444444444444444;0;0;0;2;45;0.5199098422238918;0.5941534048220749;2.079816952393962;0.4797145003756574;0;3.38;3.142561983471074;0;0
4;5;6;7;46;1;1.115;1.1;0.17375000000000002;0.5;9.1875;0;0.765625;1;61;0.6296296296296295;0.802469135802469;1.916975308641975;0.5049189814814814;0;0;0;1;0
0;1;5;6;2;0;0.175;0.975;0;0.4;0;0;0;0;0;0;0.35;0.75;0;0;0;0;0;1
0;1;5;6;4;0;0.175;1.075;0;0.4;0;0;0;0;1;0;0.25;1;0;0;0;0;0;1
0;1;5;6;6;0;0.175;1.175;0;0.4;0;0;0;0;2;0;0.25;1;0;0;0;0;0;1
0;1;5;6;6;0;0.6136363636363636;1.143313298271976;0;0.45454545454545453;0;0;0;0;2;0;0.15;1.67;0.26;0;0;0;0;1
0;1;5;6;7;0;0.8125;1.3229166666666667;0;0.5;0;0;0;0;3;0;0.2;1.2;0;0;0;0;0;1
0;1;5;6;10;0;0.8125;1.3229166666666667;0;0.5;3.0625;0;0;1;3;0;0.16666666666666666;1.2666666666666666;0.15046296296296294;0;0;0;0;1
0;1;5;6;20;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;2.8;0;0;2;3;0;0.32510288065843623;2.130274856475131;1.1591220850480108;0;0;0;2;1
0;1;5;6;25;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;2.8;0;0;2;3;0;2.4;2.69375;1.0375;0;0;0;2;1
0;1;5;6;34;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;2.275;0;0;1;7;0;7.075;5.835;2.34;0;0;0;1;1
0;1;5;6;41;0;0.6136363636363636;1.3251314800901577;0;0.45454545454545453;0;0;0;1;25;0;0.8281893004115227;3.8997942386831266;1.0219478737997254;0;3.38;7.824074074074071;2;1
0;1;5;6;1;0;0.19444444444444445;0.9722222222222222;0;0.4444444444444444;0;0;0;0;2;0;0;1.2;0;0;0;0;0;0
0;1;5;6;2;0;0.19444444444444445;1.0833333333333333;0;0.4444444444444444;0;0;0;0;4;0;0;1.2;0;0;0;0;0;0
0;1;5;6;2;0;0.175;1.2349999999999999;0.13;0.5;0;0;0;0;6;0;0.35;0.95;0;0;0;0;0;0
0;1;5;6;3;0;0.175;1.335;0.13;0.5;0;0;0;0;6;0;0.16666666666666666;1.1666666666666667;0;0;0;0;0;0
0;1;5;6;3;0;0.1590909090909091;1.6681818181818182;0.4797145003756574;0.5454545454545454;0;3.38;3.142561983471074;0;7;0;0.5357142857142857;1.3228862973760933;0;0;0;0;0;0
0;1;5;6;3;0;0.3771865889212828;1.5093517581959899;0.4400510204081632;0.6428571428571429;0;3.38;1.9400510204081631;2;10;0;1.3928571428571428;1.990524781341108;0;2.8;0;0;1;0
0;1;5;6;3;0;0.6055555555555555;1.5566666666666669;0.5496296296296297;0.6666666666666666;0;0;0;3;20;0;0.8333333333333334;1.6157407407407407;0;2.8;0;0;1;0
0;1;5;6;7;0;1.1816872427983538;2.162098765432099;0.7686419753086419;0.6666666666666666;0;0;0;2;25;0;0.2916666666666667;1.125;0;2.275;0;0;1;0
0;1;5;6;25;0;1.5671669542452542;2.1746281311358358;0.7435443565181172;0.6428571428571429;0;3.38;4.927113702623905;3;34;0;0.125;1.4583333333333333;0;0;0;0;1;0
0;1;5;6;26;0;1.1816872427983538;1.8287654320987656;0.7886419753086419;0.6666666666666666;0;6.76;5.695925925925925;2;41;0;1.125;1.2546296296296295;0;0;0;0;1;0
0;1;4;6;0;0;0.16762857728297248;0.9772727272727273;0.07513148009015778;0.45454545454545453;0;0;0;0;0;0;0.2;0.8;0;0;0;0;0;1
0;1;4;6;1;0;0.16762857728297248;1.0681818181818181;0.07513148009015778;0.45454545454545453;0;0;0;0;1;0;0.73828125;1;0;0;0;0;0;1
0;1;4;6;2;0;0.16762857728297248;1.1590909090909092;0.07513148009015778;0.45454545454545453;0;0;0;0;2;0;0.48828125;1.5;0;0;0;0;0;1
0;1;4;6;3;0;0.5685281635802469;1.1203703703703705;0.05787037037037036;0.5;0;0;0;0;4;0;0.4375;0.9375;0;0;0;0;0;1
0;1;4;6;6;0;0.7422009033297153;1.0262858443331817;0.10320892125625852;0.5384615384615384;0;0;0;1;6;0;0.4;1.8;0;0;0;0;0;1
0;1;4;6;7;0;0.7422009033297153;1.1032089212562586;0.10320892125625852;0.5384615384615384;0;0;0;1;7;0;0.15;1.35;0;0;0;0;0;1
0;1;4;6;14;0;0.6652778264066384;1.2229176149294492;0.10320892125625852;0.46153846153846156;0;0;0;1;8;0;0.75;1.75;0;0;0;0;0;1
0;1;4;6;23;0;0.6652778264066384;1.2229176149294492;0.10320892125625852;0.46153846153846156;0;0;0;2;8;0;1.1705246913580247;1.2916666666666667;0.11574074074074071;0;0;0;0;1
0;1;4;6;31;0;0.6652778264066384;1.2229176149294492;0.10320892125625852;0.46153846153846156;0;0;0;2;18;0;0.452932098765432;1.5231481481481481;0;0;0;0;0;1
0;1;4;6;42;0;0.6652778264066384;1.2229176149294492;0.10320892125625852;0.46153846153846156;0;0;0;2;28;0;0.9259259259259257;2.4259259259259256;0;0;0;0;0;1
0;1;4;6;1;0;0.2134964182289285;0.9722222222222222;0;0.4444444444444444;0;0;0;0;0;0;0.22145061728395057;1.125;0.11574074074074071;0;0;0;0;0
0;1;4;6;2;0;0.2134964182289285;1.0833333333333333;0;0.4444444444444444;0;0;0;0;1;0;0.26311728395061723;1.1666666666666667;0.46296296296296285;0;0;0;0;0
0;1;4;6;4;0;0.2134964182289285;1.1944444444444444;0;0.4444444444444444;0;0;0;0;2;0;0.22145061728395057;1.2916666666666667;0.46296296296296285;0;0;0;0;0
0;1;4;6;6;0;0.3875;1.375;0;0.5;0;0;0;0;3;0;0.1592044981257809;1.3928571428571428;0.07288629737609328;0;0;0;0;0
0;1;4;6;7;0;0.3875;1.475;0;0.5;0;0;0;0;6;0;0.955078125;1.048828125;0.09375;0;0;0;1;0
0;1;4;6;8;0;0.2875;1.675;0;0.4;0;0;0;0;7;0;0.625;1.423828125;0.1953125;0;0;0;1;0
0;1;4;6;8;0;0.7003107711221911;1.4911720510894064;0.018782870022539446;0.45454545454545453;0;0;0;0;14;0;0.71875;1.392578125;0.1953125;0;0;0;1;0
0;1;4;6;18;0;0.7003107711221911;1.4911720510894064;0.018782870022539446;0.45454545454545453;0;0;0;0;23;0;0.600830078125;1.21875;0.09375;0;0;0;1;0
0;1;4;6;28;0;0.7003107711221911;1.4911720510894064;0.018782870022539446;0.45454545454545453;0;0;0;1;31;0;0.749267578125;1.142578125;0;0;0;0;2;0
0;1;4;6;31;0;1.5614211687265855;1.2256486117432863;0.01137915339098771;0.5384615384615384;0;0;0;1;42;0;0.600830078125;1.21875;0.2890625;0;0;0;1;0
1;4;6;7;0;0;0.19035585001024521;0.9090909090909091;0.07513148009015778;0.45454545454545453;0;0;0;0;0;0;0.4;0.6;0;0;0;0;0;1
1;4;6;7;2;0;0.19035585001024521;1;0.07513148009015778;0.45454545454545453;0;0;0;0;0;0;0.327932098765432;1.2314814814814814;0;0;0;0;0;1
1;4;6;7;2;0;0.33936149691358025;1.6103515625;0.2604166666666667;0.5;0;0;0;0;2;0;0.26311728395061723;1;0;0;0;0;0;1
1;4;6;7;4;0;0.33936149691358025;1.6936848958333333;0.2604166666666667;0.5;0;0;0;0;3;0;0.3981481481481481;1.2314814814814814;0;0;0;0;0;1
1;4;6;7;5;0;0.33936149691358025;1.7770182291666667;0.2604166666666667;0.5;0;0;0;0;3;0;0.4;1.2;0;0;0;0;0;1
1;4;6;7;10;0;0.2812649409193361;2.2157515321233645;0.33809166040571;0.45454545454545453;1.69;0;0.3491735537190083;1;10;0;1.03125;2.03125;0;0;0;0;0;1
1;4;6;7;11;0;0.3523853071178174;3.905349794238682;0.6172839506172838;0.5555555555555556;1.495;0;3.2128395061728394;1;10;0;1.6;1.6;0;0;0;0;0;1
1;4;6;7;11;0;2.6125;7.1;0.8;0.5;0;0;0;1;11;0;1.6;3;0;2.8;0;0;0;1
1;4;6;7;11;0;2.5416296701045016;5.7279805775810155;0.6010518407212623;0.5454545454545454;0;0;0;1;17;0;0.2;1.2;0;3.0625;0;0;0;1
1;4;6;7;11;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;2;18;0;1.2770061728395061;1.3981481481481481;0.11574074074074071;2.5375;0;0;0;1
1;4;6;7;23;0.1412037037037037;1.95582561728395;4.319830246913579;0.46296296296296285;0.5833333333333334;0;0;0;2;27;0;1.5925925925925923;1;0;0;0;0;0;1
1;4;6;7;30;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;2;38;0;0.827932098765432;1.1666666666666667;0;0;0;0;0;1
1;4;6;7;48;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;2;46;0.434402332361516;1.3494377342773842;1.2886297376093292;0.07288629737609328;0;0;0;0;1
1;4;6;7;56;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;2;55;0.434402332361516;0.7051228654727195;1.2886297376093292;0;0;0;0;0;1
1;4;6;7;74;0.1412037037037037;1.95582561728395;4.31983024691358;0.46296296296296285;0.5833333333333334;0;0;0;2;62;0;0.1949187838400666;1.4285714285714286;0;0;0;0;0;1
1;4;6;7;0;0;0.3406188101905608;0.9684447783621337;0;0.45454545454545453;0;0;0;0;0;0;0;1.1666666666666667;0.46296296296296285;0;0;0;0;0
1;4;6;7;2;0;0.3406188101905608;1.0593538692712245;0;0.45454545454545453;0;0;0;0;2;0;0.3333333333333333;0.8333333333333334;0.46296296296296285;0;0;0;0;0
1;4;6;7;3;0;0.3406188101905608;1.1502629601803156;0;0.45454545454545453;0;0;0;0;2;0;0.33777592669720946;3.0706848337002426;0.5830903790087463;0;0;0;0;0
1;4;6;7;3;0;0.4125;1.3;0;0.5;0;0;0;0;4;0;0.14285714285714285;1.2857142857142858;0.29154518950437314;0;0;0;0;0
1;4;6;7;10;0;0.40451150739216585;1.496570644718793;0;0.4444444444444444;0;0;0;0;5;0;0.42857142857142855;1.2544178021062653;0.07288629737609328;0;0;0;0;0
1;4;6;7;10;0;0.8125;1.4;0;0.5;0;0;0;0;10;0;0.42978395061728386;5.358024691358023;0.9259259259259257;1.495;0;0;1;0
1;4;6;7;11;0;0.8125;1.4;0;0.5;3.0625;0;0;0;11;0;0.25;1.25;0;0;0;0;1;0
1;4;6;7;17;0;0.8125;1.4;0;0.5;5.8625;0;0;0;11;0;5;3;0;0;0;0;0;0
1;4;6;7;18;0;1.146028276757052;1.2411720510894064;0.018782870022539446;0.5454545454545454;3.0625;0;0;0;11;0;0.777006172839506;5.358024691358023;0.9259259259259257;0;0;0;0;0
1;4;6;7;27;0;1.146028276757052;1.2411720510894064;0.018782870022539446;0.5454545454545454;2.5375;0;0;0;11;0.21574344023323613;0.2498958767180341;1.7692628071636816;0;0;0;0;1;0
1;4;6;7;38;0;1.146028276757052;1.2411720510894064;0.018782870022539446;0.5454545454545454;0;0;0;0;23;0;1.8683881715951685;11.77693818052002;1.3119533527696792;0;0;0;1;0
1;4;6;7;46;0.1412037037037037;1.0441743827160492;1.1157407407407407;0.01446759259259259;0.5833333333333334;0;0;0;0;30;0;11.66638900458142;34.50996608555956;2.332361516034985;0;0;0;1;0
1;4;6;7;55;0.1412037037037037;1.0441743827160492;1.1157407407407407;0.01446759259259259;0.5833333333333334;0;0;0;0;48;0.21574344023323613;11.614327363598496;34.41917058368535;2.332361516034985;0;0;0;1;0
1;4;6;7;62;0.1412037037037037;1.0441743827160492;1.1157407407407407;0.01446759259259259;0.5833333333333334;0;0;0;0;56;0.434402332361516;2.415660141607663;2.8683881715951682;0;0;0;0;1;0
1;4;6;7;67;0.25625853436504326;1.2087461923602114;1.0910332271279017;0.01137915339098771;0.6153846153846154;0;0;0;0;74;0.21574344023323613;11.832986255726777;34.41917058368535;2.332361516034985;0;0;0;1;0
1;2;4;7;1;0;0.0994467591011543;1;0.07513148009015778;0.45454545454545453;0;0;0;0;0;0;0;1;0;0;0;0;0;1
1;2;4;7;3;0;0.0994467591011543;1.0909090909090908;0.07513148009015778;0.45454545454545453;0;0;0;0;1;0;0.26311728395061723;1.1666666666666667;0.11574074074074071;0;0;0;0;1
1;2;4;7;3;0;0.08936149691358025;1.4166666666666667;0.11574074074074071;0.5;0;0;0;0;3;0;0.09645061728395059;1.1666666666666667;0.46296296296296285;0;0;0;0;1
1;2;4;7;4;0;0.08129967438114913;1.3846153846153846;0.14792899408284027;0.5384615384615384;0;0;0;0;4;0;0.16666666666666666;1.1666666666666667;0;0;0;0;1;1
1;2;4;7;4;0;0.08936149691358025;1.5;0.1880787037037037;0.5833333333333334;0;0;0;0;4;0;0;1;0.559350270720533;0;0;0;1;1
1;2;4;7;5;0;0.08129967438114913;1.6153846153846154;0.14792899408284027;0.5384615384615384;0;0;0;0;4;0;0.14285714285714285;0.7142857142857143;0.559350270720533;0;0;0;1;1
1;2;4;7;6;0.18518518518518515;0.0691358024691358;1.6666666666666667;0.39999999999999986;0.6;0;0;0;0;5;0;0.2412741960067063;1.6191637453640197;0.27434842249657065;0;0;0;0;1
1;2;4;7;6;0.14577259475218657;0.07468242399000416;1.7857142857142858;0.32798833819241974;0.5714285714285714;0;0;2.370676020408163;0;5;0;0.2;1.975;0.9625;0;0;0;1;1
1;2;4;7;9;0.14577259475218657;0.07468242399000416;1.7857142857142858;0.32798833819241974;0.5714285714285714;0;0;0;0;6;0;0.3125;1.2;0.325;0;0;0;0;1
1;2;4;7;9;0.18206645425580337;0.07692307692307693;1.8461538461538463;0.4096495220755576;0.5384615384615384;0;0;0;1;5;0;0.2812649409193361;1.1862763969177466;0.24417731029301273;0;0;0;1;1
1;2;4;7;9;0.18518518518518515;0.3333333333333333;1.6;0.5703703703703702;0.6;0;0;0;1;6;0;0.16666666666666666;2.304796006944444;1.0769193672839503;0;0;0;1;1
1;2;4;7;9;0.18318746183594548;0.50957314715496;1.7428431172998406;0.8670035080997593;0.6470588235294118;0;0;0;1;6;0;0.08129967438114913;1;0.4419313049262981;0;0;0;1;1
1;2;4;7;9;0.18318746183594548;0.50957314715496;1.7428431172998406;0.8670035080997593;0.6470588235294118;0;0;0;1;10;0;0.23514582822730296;2.1855569590592876;1.2059801827667098;0;0;0;0;1
1;2;4;7;10;0.4831104252400549;0.39425731172416134;1.7762078951379363;0.899081694863588;0.6666666666666666;0;0;0;1;11;0;1.6824691358024693;6.9766666666666675;2;0;0;0;1;1
1;2;4;7;20;0.4831104252400549;0.39425731172416134;1.7762078951379363;0.899081694863588;0.6666666666666666;0;0;0;2;15;0;1.0950617283950614;4.532469135802469;1.1160493827160491;0;0;0;2;1
1;2;4;7;22;0.4831104252400549;0.39425731172416134;1.7762078951379363;0.899081694863588;0.6666666666666666;0;0;0;2;20;0.0869140625;0.8941726684570312;3.028303337097168;0.6103515625;0;0;0;1;1
1;2;4;7;23;0.3521875;1.8;2.34875;0.903125;0.65;0;3.38;0;2;22;0.16344392428251578;0.19082625926413718;1.7700099376204788;0.9665353623639561;0;0;0;2;1
1;2;4;7;24;0.271137026239067;2.540378408859134;3.5470899470899466;0.9564481877407045;0.6666666666666666;0;0;0;2;29;0.3393038876450234;0.4350881814154524;1.7738807499628484;0.5534655954789814;0;0;0;2;1
1;2;4;7;26;0.2398572501878287;2.2276095770904862;3.13492282724106;0.827184789290349;0.6818181818181818;0;0;0;2;35;0.543724279835391;0.9614911979881116;2.618008560686887;0.6190843621399177;11.26596793552812;13.368467935528118;0;1;1
1;2;4;7;38;0.2570888468809074;1.8879051349500797;2.846691141227247;0.720648511118814;0.6956521739130435;1.69;3.38;0.07986767485822306;3;37;0.14540466392318244;0.5983129477213839;2.5965750901793423;0.8858119951226946;0;0;0;1;1
1;2;4;7;50;0.2570888468809074;1.8879051349500797;2.846691141227247;0.720648511118814;0.6956521739130435;0;0;0;3;42;0.14969135802469136;0.7076236473098613;2.6652288777117312;0.9929793476604174;0;0;0;1;1
1;2;4;7;1;0;0.0994467591011543;1.0909090909090908;0.07513148009015778;0.45454545454545453;0;0;0;0;1;0;0.16666666666666666;1;0.46296296296296285;0;0;0;0;0
1;2;4;7;3;0;0.0994467591011543;1.1818181818181819;0.07513148009015778;0.45454545454545453;0;0;0;0;3;0;0.16666666666666666;1;0.46296296296296285;0;0;0;0;0
1;2;4;7;4;0;0.0994467591011543;1.1818181818181819;0.07513148009015778;0.45454545454545453;0;0;0;1;3;0;0.030517578125;1.625;0.48828125;0;0;0;0;0
1;2;4;7;4;0;0.08936149691358025;1.0833333333333333;0.189429012345679;0.5;0;0;0;1;4;0;0.155517578125;1.5;0.1953125;0;0;0;0;0
1;2;4;7;4;0;0.08936149691358025;1.0833333333333333;0.189429012345679;0.5;0;0;0;1;4;0;0.030517578125;1.25;0;0;0;0;0;0
1;2;4;7;5;0;0.23514582822730296;1.4090435316582863;0.3430202023738665;0.5384615384615384;0;0;0;1;5;0;0.13016308489559517;1.2222222222222223;0.13717421124828533;0;0;0;0;0
1;2;4;7;5;0;0.20246913580246914;1.5555555555555556;0.5432098765432098;0.6;0;0;0;1;6;0.4;0.1;1.8;0.9;0;0;0;0;0
1;2;4;7;6;0;0.20246913580246914;1.6222222222222222;0.54320987654321;0.6;0;0;0;1;6;0;0.13016308489559517;1.2222222222222223;0.13717421124828533;0;0;0;0;0
1;2;4;7;7;0;0.217539566847147;1.6712363152257985;0.48255935027072056;0.5714285714285714;0;0;2.370676020408163;1;9;0;0.1111111111111111;1.5555555555555556;0.44581618655692723;0;0;0;0;0
1;2;4;7;7;0;0.1894073486328125;1.6026029586791992;0.6224365234375;0.625;0;0;0;1;9;0.3086419753086419;0.1111111111111111;1.5555555555555556;0.34293552812071326;0;0;0;0;0
1;2;4;7;6;0;0.17796721782545707;1.887624598815233;0.8827241053148311;0.7058823529411765;0;0;0;1;9;0.225;0.125;1.5;0.3375;0;0;0;1;0
1;2;4;7;10;0;0.16785741502819693;2.2875435020068076;0.9929793476604174;0.7222222222222222;0;0;0;1;9;0.5208333333333334;0.08333333333333333;1.8294270833333333;1.8229166666666667;0;0;0;1;0
1;2;4;7;12;0;0.7596780257978376;3.2593464356635176;1.0444824702081785;0.7368421052631579;0;0;0;1;9;0.3616898148148149;0.08333333333333333;1.99609375;1.3454861111111114;0;0;0;1;0
1;2;4;7;15;0;0.64015625;2.899375;1.02734375;0.75;0;0;0;2;10;1.2824305871643147;0.08365630378164954;1.6615384615384616;1.7540352228563425;0;0;0;1;0
1;2;4;7;21;0.05841701760069107;0.5506090569258693;2.5122080599867624;0.8783480134306177;0.7619047619047619;0;0;0;2;20;0;0.07692307692307693;1.7335527467525647;0.5689576695493856;0;0;0;2;0
1;2;4;7;23;0.11203981968444778;0.5272821187077384;2.255562911748452;0.7578076975616419;0.7727272727272727;0;0;0;2;22;0.28447883477469277;0.07692307692307693;1.8104758236756415;0.7737824305871643;0;0;0;2;0
1;2;4;7;29;0.21149511645379412;0.5798954989413291;2.2178904508509723;0.659517792500512;0.7727272727272727;0;0;0;2;22;0.834814814814815;1.079835390946502;2.1017283950617287;1.432098765432099;0;0;0;2;0
1;2;4;7;35;0.3280184104545081;0.568808716378229;2.0758549458908577;0.5758055467211738;0.782608695652174;9.331388181145721;11.433888181145722;0;2;24;0.4134521484375;0.33251953125;2.625146484375;0.653076171875;0;0;0;2;0
1;2;4;7;39;0.3280184104545081;0.568808716378229;2.0758549458908577;0.5758055467211738;0.782608695652174;9.331388181145721;11.433888181145722;2.1025;1;26;0.2460818237329534;1.1974832676811822;3.1448093716479906;0.5444738449012824;0;0;0;2;0
